symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
NFLX,1202.0,1,True,False,3.804318,False,2025-09-15 19:45,False,False,True,1,0.99,-3.64,12.53,False,0.33,False,0.33,False,False,1194.39,1217.22,26,2.0,0.63
GOOGL,251.62,1,True,True,1.083111,False,2025-09-15 19:45,False,True,True,2,1.24,5.2,12.81,True,1.0,True,0.5,True,False,249.45,255.95,92,2.0,0.86
ARM,153.86,1,True,True,0.688081,False,2025-09-15 19:45,False,False,True,1,0.59,-0.18,3.74,True,1.0,True,0.5,False,False,152.48,156.61,145,2.0,0.89
SMCI,45.373,1,False,True,0.281572,False,2025-09-15 19:45,False,True,False,1,0.81,3.35,-0.75,False,0.67,True,0.67,False,False,44.81,46.5,355,2.0,1.24
AVGO,364.3,1,True,True,1.49129,False,2025-09-15 19:45,False,False,True,1,0.62,-1.48,24.36,True,1.0,True,0.5,False,False,361.32,370.27,67,2.0,0.82
AMD,161.18,1,True,False,0.653947,False,2025-09-15 19:45,False,False,True,1,0.83,1.02,13.33,False,0.67,True,1.0,False,False,159.87,163.8,152,2.0,0.81
PLTR,171.18,1,True,True,0.749724,False,2025-09-15 19:45,False,True,True,2,0.78,2.68,32.75,True,1.0,True,0.5,False,False,169.68,174.18,133,2.0,0.88
CRM,242.51,1,False,False,0.780676,False,2025-09-15 19:45,False,False,False,0,0.57,-0.02,-7.04,False,0.0,True,0.67,False,False,240.95,245.63,128,2.0,0.64
NOW,947.11,1,True,True,3.450346,False,2025-09-15 19:45,False,True,False,1,1.15,2.58,-0.79,True,1.0,True,0.83,False,False,940.21,960.91,28,2.0,0.73
WDAY,222.78,1,False,False,0.848192,False,2025-09-15 19:45,False,False,False,0,0.85,-1.65,-4.41,False,0.0,True,0.5,False,False,221.08,226.17,117,2.0,0.76
FTNT,81.009,1,False,False,0.278226,False,2025-09-15 19:45,False,False,False,0,0.98,1.91,-5.96,False,0.33,True,1.0,False,False,80.45,82.12,359,2.0,0.69
VEEV,276.13,1,True,False,0.951303,False,2025-09-15 19:45,False,False,True,1,0.73,0.61,9.42,False,0.33,True,0.67,False,False,274.23,279.94,105,2.0,0.69
ZM,84.641,1,True,True,0.277749,False,2025-09-15 19:45,False,False,False,0,0.73,1.03,2.73,True,1.0,True,0.83,False,False,84.09,85.75,360,2.0,0.66
OKTA,90.9,1,False,False,0.338709,False,2025-09-15 19:45,False,False,False,0,0.59,0.78,-2.58,False,0.33,True,0.67,False,False,90.22,92.25,295,2.0,0.75
NET,226.04,1,True,True,1.013368,False,2025-09-15 19:45,False,False,True,1,0.96,1.36,26.38,True,1.0,True,0.5,False,False,224.01,230.09,98,2.0,0.9
MDB,333.92,1,True,True,1.914312,False,2025-09-15 19:45,False,False,True,1,1.45,-0.27,8.67,False,0.67,False,0.0,False,False,330.09,341.58,52,2.0,1.15
TEAM,173.86,1,False,False,0.8611,False,2025-09-15 19:45,False,False,False,0,0.87,-0.26,-11.19,False,0.0,False,0.17,False,False,172.14,177.3,116,2.0,0.99
DDOG,138.63,1,True,True,0.632759,False,2025-09-15 19:45,False,False,True,1,1.15,-0.35,5.28,True,1.0,True,0.5,False,False,137.36,141.16,158,2.0,0.91
RBLX,137.27,1,True,True,0.965837,False,2025-09-15 19:45,False,True,True,2,1.01,3.32,35.21,True,1.0,True,0.5,False,False,135.34,141.13,103,2.0,1.41
COIN,326.98,1,True,True,1.721599,False,2025-09-15 19:45,False,True,True,2,0.87,3.7,13.89,True,1.0,True,0.67,False,False,323.54,333.87,58,2.0,1.05
INTU,651.34,1,False,False,2.36891,False,2025-09-15 19:45,False,False,True,1,1.14,-0.75,3.51,False,0.33,True,0.5,False,False,646.6,660.82,42,2.0,0.73
CRWD,444.86,1,True,True,1.675629,False,2025-09-15 19:45,False,True,True,2,1.08,4.68,6.08,True,1.0,True,0.67,False,False,441.51,451.56,59,2.0,0.75
ZS,285.621,1,True,True,1.004048,False,2025-09-15 19:45,False,True,True,2,0.5,2.46,12.69,True,1.0,True,0.5,False,False,283.61,289.64,99,2.0,0.7
UBER,98.86,1,True,True,0.43629,False,2025-09-15 19:45,False,True,True,2,1.19,4.93,10.39,True,1.0,True,0.5,False,False,97.99,100.61,229,2.0,0.88
RIOT,16.675,1,True,True,0.15076,False,2025-09-15 19:45,False,False,True,1,0.91,1.71,18.21,True,1.0,True,0.5,False,False,16.37,17.28,663,2.0,1.81
MARA,16.25,1,False,True,0.131411,False,2025-09-15 19:45,False,True,False,1,1.24,2.4,-2.07,False,0.67,True,1.0,False,False,15.99,16.78,760,2.0,1.62
MSTR,327.78,1,False,False,1.807777,False,2025-09-15 19:45,False,False,True,1,0.96,0.41,6.8,False,0.33,True,0.83,False,False,324.16,335.01,55,2.0,1.1
RIVN,13.61,1,True,True,0.104211,False,2025-09-15 19:45,False,False,False,0,0.55,-2.23,2.33,False,0.67,True,0.5,False,False,13.4,14.03,959,2.0,1.53
LCID,19.84,1,False,False,0.177122,False,2025-09-15 19:45,False,True,False,1,0.43,2.06,-11.52,False,0.33,True,0.67,False,False,19.49,20.55,564,2.0,1.79
SOFI,27.69,1,True,True,0.17934,False,2025-09-15 19:45,False,True,True,2,1.11,8.42,34.76,True,1.0,False,0.33,False,False,27.33,28.41,557,2.0,1.3
MRNA,23.87,1,False,False,0.157943,False,2025-09-15 19:45,False,False,False,0,0.91,-1.77,-27.45,False,0.0,True,0.5,False,False,23.55,24.5,633,2.0,1.32
BNTX,97.91,1,False,False,0.49558,False,2025-09-15 19:45,False,False,False,0,0.92,-3.09,0.43,False,0.0,True,0.67,False,False,96.92,99.89,201,2.0,1.01
UNH,348.07,1,False,True,1.388107,False,2025-09-15 19:45,False,False,False,0,0.65,0.95,-19.87,False,0.33,False,0.33,False,False,345.29,353.62,72,2.0,0.8
JNJ,177.45,1,True,True,0.349666,False,2025-09-15 19:45,False,False,True,1,0.65,0.92,7.07,False,0.67,True,0.5,False,False,176.75,178.85,285,2.0,0.39
PFE,23.975,1,False,False,0.073236,False,2025-09-15 19:45,False,False,False,0,1.16,-2.44,0.37,False,0.0,True,0.67,False,False,23.83,24.27,1365,2.0,0.61
LLY,748.4,1,False,True,2.310734,False,2025-09-15 19:45,False,False,False,0,0.96,-0.85,-4.79,False,0.33,True,0.67,False,False,743.78,757.64,43,2.0,0.62
MRK,81.03,1,False,False,0.237157,False,2025-09-15 19:45,False,False,False,0,0.88,-2.63,-5.56,False,0.0,False,0.17,False,False,80.56,81.98,421,2.0,0.59
ABBV,217.68,1,True,True,0.634643,False,2025-09-15 19:45,False,True,True,2,1.11,2.82,6.35,True,1.0,True,0.83,False,False,216.41,220.22,157,2.0,0.58
ISRG,433.87,1,False,False,1.647635,False,2025-09-15 19:45,False,False,False,0,1.25,-3.55,-4.28,False,0.0,False,0.17,False,False,430.57,440.46,60,2.0,0.76
DHR,188.53,1,False,False,0.724085,False,2025-09-15 19:45,False,False,False,0,1.27,-2.1,-4.49,False,0.0,True,0.67,False,False,187.08,191.43,138,2.0,0.77
CVS,73.475,1,True,True,0.250096,False,2025-09-15 19:45,False,False,True,1,0.9,-0.69,7.82,False,0.67,True,0.67,False,False,72.97,74.48,399,2.0,0.68
JPM,309.02,1,True,True,0.681354,False,2025-09-15 19:45,False,True,True,2,0.94,2.78,10.74,True,1.0,True,0.5,False,False,307.66,311.75,146,2.0,0.44
BAC,50.59,1,True,True,0.109861,False,2025-09-15 19:45,False,False,True,1,0.78,0.92,7.96,False,0.67,True,0.5,False,False,50.37,51.03,910,2.0,0.43
WFC,81.43,1,True,True,0.192889,False,2025-09-15 19:45,False,False,True,1,0.66,1.38,7.54,True,1.0,True,0.83,False,False,81.04,82.2,518,2.0,0.47
MS,156.63,1,True,True,0.416878,False,2025-09-15 19:45,False,False,True,1,0.94,1.64,11.64,True,1.0,True,0.5,False,False,155.8,158.3,239,2.0,0.53
C,99.8,1,True,True,0.192225,False,2025-09-15 19:45,False,True,True,2,0.79,2.7,15.86,True,1.0,False,0.33,False,False,99.42,100.57,520,2.0,0.39
CVX,157.43,1,True,True,0.353783,False,2025-09-15 19:45,False,False,True,1,0.64,-0.3,3.43,False,0.67,True,0.67,False,False,156.72,158.85,282,2.0,0.45
SLB,34.77,1,False,False,0.14843,False,2025-09-15 19:45,False,False,False,0,0.86,-3.84,-5.69,False,0.0,False,0.0,False,False,34.47,35.36,673,2.0,0.85
COP,92.365,1,False,False,0.273035,False,2025-09-15 19:45,False,False,False,0,0.77,-2.11,-1.9,False,0.0,True,0.67,False,False,91.82,93.46,366,2.0,0.59
OXY,45.49,1,False,False,0.133145,False,2025-09-15 19:45,False,False,False,0,0.8,-1.81,-2.77,False,0.0,True,0.67,False,False,45.22,46.02,751,2.0,0.59
EOG,117.55,1,False,False,0.342638,False,2025-09-15 19:45,False,False,False,0,0.92,-2.26,-0.29,False,0.0,True,0.5,False,False,116.86,118.92,291,2.0,0.58
FSLR,207.0,1,True,True,1.2548,False,2025-09-15 19:45,False,False,True,1,0.96,1.58,7.65,True,1.0,True,0.83,False,False,204.49,212.02,79,2.0,1.21
EQT,49.98,1,False,False,0.227324,False,2025-09-15 19:45,False,False,True,1,0.95,-2.33,4.17,False,0.0,False,0.0,False,False,49.53,50.89,439,2.0,0.91
ENPH,37.98,1,False,True,0.306782,False,2025-09-15 19:45,False,True,False,1,0.97,2.32,-29.25,False,0.67,True,0.67,False,False,37.37,39.21,325,2.0,1.62
PYPL,67.11,1,False,False,0.18434,False,2025-09-15 19:45,False,True,False,1,0.91,2.24,-2.84,False,0.33,False,0.33,False,False,66.74,67.85,542,2.0,0.55
AXP,327.19,1,True,True,0.778998,False,2025-09-15 19:45,False,False,True,1,0.66,1.21,6.95,True,1.0,True,0.67,False,False,325.63,330.31,128,2.0,0.48
SPY,660.85,1,True,True,0.602801,False,2025-09-15 19:45,False,False,True,1,0.89,1.33,6.17,True,1.0,True,0.67,True,False,659.64,663.26,165,2.0,0.18
IWM,239.34,1,True,True,0.446582,False,2025-09-15 19:45,False,False,True,1,0.9,1.24,4.97,True,1.0,True,0.5,False,False,238.45,241.13,223,2.0,0.37
DIA,460.08,1,True,True,0.514755,False,2025-09-15 19:45,False,False,True,1,0.95,0.91,4.14,True,1.0,True,0.83,False,False,459.05,462.14,194,2.0,0.22
QQQ,591.69,1,True,True,0.612926,False,2025-09-15 19:45,False,False,True,1,0.86,1.89,7.52,True,1.0,True,0.5,True,False,590.46,594.14,163,2.0,0.21
XLY,240.705,1,True,True,0.505417,False,2025-09-15 19:45,False,True,True,2,0.8,3.36,6.15,True,1.0,True,0.67,False,False,239.69,242.73,197,2.0,0.42
XLV,136.92,1,False,True,0.228304,False,2025-09-15 19:45,False,False,False,0,0.84,-0.29,-1.53,False,0.33,False,0.33,False,False,136.46,137.83,438,2.0,0.33
XLP,79.395,1,False,False,0.119811,False,2025-09-15 19:45,False,False,False,0,0.95,-0.68,1.09,False,0.0,False,0.0,False,False,79.16,79.87,834,2.0,0.3
XLU,85.7,1,True,True,0.139406,False,2025-09-15 19:45,False,False,True,1,0.95,1.28,5.11,True,1.0,True,0.67,False,False,85.42,86.26,717,2.0,0.33
XLC,119.0,1,True,True,0.182179,False,2025-09-15 19:45,False,True,True,2,0.98,3.82,8.18,True,1.0,True,0.5,False,False,118.64,119.73,548,2.0,0.31
XLRE,42.29,1,True,True,0.075902,False,2025-09-15 19:45,False,False,False,0,0.75,1.05,1.43,False,0.67,True,0.5,False,False,42.14,42.59,1317,2.0,0.36
SOXX,257.78,1,True,True,0.495726,False,2025-09-15 19:45,False,False,True,1,0.73,1.72,7.82,True,1.0,True,0.5,False,False,256.79,259.76,201,2.0,0.38
INTC,24.78,1,True,True,0.132927,False,2025-09-15 19:45,False,False,False,0,1.48,0.0,0.69,True,1.0,True,0.5,False,False,24.51,25.31,752,2.0,1.07
TXN,178.18,1,False,False,0.679091,False,2025-09-15 19:45,False,False,False,0,1.45,-3.16,2.5,False,0.0,True,0.67,False,False,176.82,180.9,147,2.0,0.76
MU,157.75,1,True,True,0.679629,False,2025-09-15 19:45,False,True,True,2,0.82,12.69,12.9,True,1.0,True,0.5,False,False,156.39,160.47,147,2.0,0.86
ASML,867.54,1,True,True,2.919237,False,2025-09-15 19:45,True,True,False,2,1.7,9.35,0.88,True,1.0,True,0.5,False,False,861.7,879.22,34,2.0,0.67
TSM,261.37,1,True,True,0.767633,False,2025-09-15 19:45,False,False,True,1,0.72,0.36,14.11,True,1.0,True,0.5,False,False,259.83,264.44,130,2.0,0.59
SAP,252.34,1,False,False,0.715803,False,2025-09-15 19:45,True,False,False,1,1.61,-3.11,2.68,False,0.0,True,0.5,False,False,250.91,255.2,139,2.0,0.57
BMY,46.365,1,False,False,0.134006,False,2025-09-15 19:45,False,False,False,0,1.02,-1.7,-4.08,False,0.0,False,0.33,False,False,46.1,46.9,746,2.0,0.58
AMGN,274.4,1,False,False,0.736611,False,2025-09-15 19:45,False,False,False,0,1.13,-1.48,-0.19,False,0.0,True,0.5,False,False,272.93,277.35,135,2.0,0.54
REGN,572.58,1,False,True,2.191582,False,2025-09-15 19:45,False,True,False,1,1.03,3.02,-11.91,False,0.67,True,0.83,False,False,568.2,581.35,45,2.0,0.77
ZTS,146.28,1,False,False,0.531334,False,2025-09-15 19:45,False,False,False,0,1.34,-2.12,-4.13,False,0.0,False,0.0,False,False,145.22,148.41,188,2.0,0.73
PG,156.855,1,False,False,0.31668,False,2025-09-15 19:45,False,False,False,0,0.96,-0.33,-1.94,False,0.0,True,0.5,False,False,156.22,158.12,315,2.0,0.4
KO,66.21,1,False,False,0.11644,False,2025-09-15 19:45,False,False,False,0,0.8,-1.63,1.28,False,0.0,False,0.17,False,False,65.98,66.68,858,2.0,0.35
PEP,140.62,1,False,False,0.365547,False,2025-09-15 19:45,False,False,False,0,0.86,-1.42,-0.55,False,0.0,False,0.17,False,False,139.89,142.08,273,2.0,0.52
BLK,1114.8101,1,True,False,3.013698,False,2025-09-15 19:45,False,False,True,1,1.06,1.11,8.8,False,0.33,True,0.83,False,False,1108.78,1126.86,33,2.0,0.54
USB,49.29,1,True,True,0.12368,False,2025-09-15 19:45,False,False,True,1,0.87,0.18,4.75,True,1.0,True,0.67,False,False,49.04,49.78,808,2.0,0.5
BK,106.42,1,True,True,0.212171,False,2025-09-15 19:45,False,True,True,2,0.86,2.33,13.98,True,1.0,True,0.83,False,False,106.0,107.27,471,2.0,0.4
PNC,202.52,1,True,True,0.535846,False,2025-09-15 19:45,False,False,True,1,1.0,0.28,6.59,False,0.67,True,0.67,False,False,201.45,204.66,186,2.0,0.53
NEE,71.53,1,True,False,0.181089,False,2025-09-15 19:45,False,False,False,0,1.07,0.65,1.42,False,0.67,True,0.67,False,False,71.17,72.25,552,2.0,0.51
DUK,122.39,1,True,True,0.22167,False,2025-09-15 19:45,False,False,True,1,0.94,0.84,4.59,True,1.0,True,1.0,False,False,121.95,123.28,451,2.0,0.36
SHEL,71.665,1,True,False,0.110036,False,2025-09-15 19:45,False,False,True,1,1.1,-1.35,4.65,False,0.33,False,0.33,False,False,71.44,72.11,908,2.0,0.31
BP,34.1965,1,True,True,0.078866,False,2025-09-15 19:45,False,False,True,1,0.82,-1.58,5.76,True,1.0,True,0.83,False,False,34.04,34.51,1267,2.0,0.46
RIO,63.69,1,True,True,0.120935,False,2025-09-15 19:45,False,True,False,1,1.09,2.61,2.43,True,1.0,True,0.83,False,False,63.45,64.17,826,2.0,0.38
BHP,54.8,1,True,True,0.10498,False,2025-09-15 19:45,False,True,True,2,1.06,2.91,3.57,True,1.0,True,0.83,False,False,54.59,55.22,952,2.0,0.38
VALE,10.835,1,True,True,0.025541,False,2025-09-15 19:45,False,True,True,2,0.95,3.14,4.29,True,1.0,True,0.67,False,False,10.78,10.94,3915,2.0,0.47
COST,960.09,1,True,False,1.72693,False,2025-09-15 19:45,False,False,False,0,1.25,0.4,1.11,False,0.33,False,0.33,False,False,956.64,967.0,57,2.0,0.36
WMT,103.69,1,True,True,0.198222,False,2025-09-15 19:45,False,True,True,2,0.74,3.27,6.47,True,1.0,True,0.5,False,False,103.29,104.48,504,2.0,0.38
HD,422.8,1,True,True,1.047473,False,2025-09-15 19:45,False,True,True,2,1.18,2.29,4.47,True,1.0,True,0.67,False,False,420.71,426.99,95,2.0,0.5
NKE,73.065,1,True,False,0.207762,False,2025-09-15 19:45,False,False,False,0,0.9,-1.64,2.93,False,0.33,True,0.67,False,False,72.65,73.9,481,2.0,0.57
LOW,272.19,1,True,True,0.634552,False,2025-09-15 19:45,False,True,True,2,0.95,2.08,4.36,True,1.0,True,0.67,False,False,270.92,274.73,157,2.0,0.47
MCD,302.01,1,True,False,0.698879,False,2025-09-15 19:45,False,False,False,0,1.24,-1.26,2.45,False,0.33,False,0.17,False,False,300.61,304.81,143,2.0,0.46
BKNG,5559.9902,1,True,True,14.413327,False,2025-09-15 19:45,False,False,True,1,0.85,1.55,8.07,True,1.0,True,0.83,False,False,5531.16,5617.64,6,2.0,0.52
TJX,141.17,1,True,True,0.290802,False,2025-09-15 19:45,False,False,True,1,0.88,0.94,6.57,True,1.0,True,0.67,False,False,140.59,142.33,343,2.0,0.41
CMG,38.5799,1,False,False,0.115833,False,2025-09-15 19:45,False,False,False,0,0.88,-0.34,-12.28,False,0.0,False,0.33,False,False,38.35,39.04,863,2.0,0.6
PM,161.64,1,True,False,0.568841,False,2025-09-15 19:45,False,False,True,1,1.05,-2.22,7.76,False,0.33,False,0.17,False,False,160.5,163.92,175,2.0,0.7
MO,64.88,1,True,False,0.152651,False,2025-09-15 19:45,False,False,True,1,1.19,-0.44,10.92,False,0.33,False,0.17,False,False,64.57,65.49,655,2.0,0.47
CAT,435.96,1,True,True,1.26351,False,2025-09-15 19:45,False,True,True,2,1.1,3.08,9.61,True,1.0,True,0.83,False,False,433.43,441.01,79,2.0,0.58
DE,469.09,1,False,False,1.549181,False,2025-09-15 19:45,False,False,True,1,1.22,-0.48,3.58,False,0.0,True,0.5,False,False,465.99,475.29,64,2.0,0.66
GE,286.84,1,True,True,0.794706,False,2025-09-15 19:45,False,False,True,1,0.93,1.19,17.09,True,1.0,True,0.5,False,False,285.25,290.02,125,2.0,0.55
RTX,158.37,1,True,True,0.379128,False,2025-09-15 19:45,False,True,True,2,0.97,2.17,11.71,True,1.0,True,0.83,False,False,157.61,159.89,263,2.0,0.48
HON,211.72,1,False,False,0.426205,False,2025-09-15 19:45,False,False,False,0,0.95,0.02,1.41,False,0.0,True,0.67,False,False,210.87,213.42,234,2.0,0.4
NOC,574.24,1,True,False,1.288686,False,2025-09-15 19:45,False,False,True,1,1.24,-0.92,9.23,False,0.33,False,0.33,False,False,571.66,579.39,77,2.0,0.45
ETN,375.55,1,True,True,1.267444,False,2025-09-15 19:45,False,True,True,2,1.3,3.67,6.19,True,1.0,True,0.5,False,False,373.02,380.62,78,2.0,0.67
VZ,43.87,1,True,True,0.073353,False,2025-09-15 19:45,False,False,True,1,0.85,0.87,3.44,True,1.0,True,0.83,False,False,43.72,44.16,1363,2.0,0.33
T,29.63,1,True,True,0.062117,False,2025-09-15 19:45,False,False,True,1,1.07,1.44,9.4,True,1.0,True,0.67,False,False,29.51,29.88,1609,2.0,0.42
CSCO,67.04,1,True,False,0.149494,False,2025-09-15 19:45,False,False,True,1,1.0,-1.63,7.97,False,0.67,True,0.83,False,False,66.74,67.64,668,2.0,0.45
EFA,93.615,1,True,True,0.075604,False,2025-09-15 19:45,False,False,True,1,1.4,1.33,6.49,True,1.0,True,0.67,False,False,93.46,93.92,1322,2.0,0.16
VNQ,92.66,1,True,True,0.171198,False,2025-09-15 19:45,False,False,False,0,0.97,1.19,1.8,False,0.67,True,0.67,False,False,92.32,93.34,584,2.0,0.37
EEM,52.655,1,True,True,0.047316,False,2025-09-15 19:45,False,True,True,2,0.9,2.13,7.48,True,1.0,True,0.5,False,False,52.56,52.84,2113,2.0,0.18
TLT,90.175,1,True,True,0.081705,False,2025-09-15 19:45,False,False,False,0,0.55,0.47,0.2,True,1.0,False,0.33,False,False,90.01,90.5,1223,2.0,0.18
HYG,81.195,1,True,True,0.024949,False,2025-09-15 19:45,False,False,False,0,0.76,0.43,2.79,True,1.0,True,0.5,False,False,81.15,81.29,4008,2.0,0.06
